id,university, major, degree, decision, status, year, gpafin, grev, grem, grew, new_gre
15955,Western Ontario,CS,Masters,Accepted,I,2014,3.5,170,157,3.5,TRUE
15956,"University Of Minnesota, Twin Cities",CS,PhD,Accepted,I,2014,3.25,152,160,2.5,TRUE
15958,Carnegie Mellon University (CMU),CS,PhD,Accepted,I,2014,3.7,156,169,4,TRUE
15962,University Of Washington,CS,PhD,Rejected,A,2014,3.57,169,170,5,TRUE
15964,University Of Washington,CS,PhD,Rejected,A,2014,3.81,162,166,4.5,TRUE
15969,University Of Washington Seattle,CS,Masters,Rejected,I,2014,3.67,151,166,4,TRUE
15973,North Carolina State University,CS,PhD,Rejected,I,2014,3.67,151,156,3,TRUE
15976,University Of Washington,CS,PhD,Rejected,I,2014,3.91,166,154,3.5,TRUE
15979,University Of Washington,CS,PhD,Rejected,I,2014,3.86,154,165,3.5,TRUE
15987,University Of Washington,CS,PhD,Rejected,I,2014,4,161,163,4,TRUE
15991,University Of Washington,CS,PhD,Rejected,A,2014,3.75,164,163,5,TRUE
15992,University Of Washington,CS,PhD,Rejected,I,2014,3.84,145,162,3,TRUE
15995,McGill University,CS,Masters,Rejected,I,2014,3.85,153,163,4,TRUE
15996,University Of Washington,CS,PhD,Rejected,I,2014,3.77,159,164,4.5,TRUE
16004,University Of Washington,CS,PhD,Rejected,A,2014,3.96,162,162,5.5,TRUE
16006,University Of Washington,CS,PhD,Rejected,U,2014,3.72,157,167,3.5,TRUE
16008,University Of Washington,CS,PhD,Rejected,A,2014,3.7,164,166,4,TRUE
16010,University Of Washington,CS,PhD,Rejected,A,2014,4,167,165,5.5,TRUE
16012,University Of Washington,CS,PhD,Rejected,I,2014,3.35,168,154,4,TRUE
16014,University Of Washington,CS,PhD,Rejected,A,2014,3.92,160,170,,TRUE
16016,University Of Washington,CS,PhD,Rejected,I,2014,3.5,164,165,4.5,TRUE
16018,University Of Washington,CS,PhD,Rejected,I,2014,4,170,156,,TRUE
16023,University Of Washington,CS,PhD,Rejected,A,2014,3.9,156,157,4,TRUE
16027,University Of Washington,CS,PhD,Rejected,A,2014,3.32,157,170,4,TRUE
16033,University Of Washington,CS,PhD,Rejected,A,2014,3.66,167,163,5.5,TRUE
16035,University Of Washington,CS,PhD,Accepted,A,2014,3.99,170,163,5,TRUE
16039,Purdue University,CS,PhD,Accepted,I,2014,3.8,156,167,3.5,TRUE
16040,North Carolina State University,CS,Masters,Rejected,I,2014,3.6,152,165,3,TRUE
16047,University Of Washington - Seattle ( UW Seattle ),CS,PhD,Accepted,A,2014,3.96,162,168,4,TRUE
16056,University Of Washington,CS,PhD,Accepted,I,2014,4,158,169,3.5,TRUE
16062,University Of Washington,CS,PhD,Accepted,U,2014,3.92,162,170,4,TRUE
16067,University Of Southern California,CS,Masters,Accepted,I,2014,3.89,169,159,3.5,TRUE
16068,University Of Central Florida,CS,PhD,Accepted,U,2014,3.68,160,166,3.5,TRUE
16069,University Of North Carolina - Chapel Hill ( UNC - CH ),CS,PhD,Accepted,A,2014,3.96,162,168,4,TRUE
16072,"University Of California, San Diego",CS,Masters,Accepted,A,2014,3.49,165,166,4.5,TRUE
16075,University Of Illinois At Urbana-Champaign (UIUC),CS,PhD,Accepted,I,2014,3.92,155,168,3.5,TRUE
16076,University Of Central Florida,CS,PhD,Accepted,I,2014,4,154,164,4,TRUE
16078,University Of Washington,CS,PhD,Accepted,A,2014,3.83,160,170,5,TRUE
16083,"University Of Michigan, Ann Arbor",CS,PhD,Accepted,I,2014,3.9,165,169,4.5,TRUE
16085,UT Austin,CS,PhD,Accepted,I,2014,3.91,154,170,3,TRUE
16086,"University Of Michigan, Ann Arbor",CS,PhD,Accepted,I,2014,3.9,169,155,3.5,TRUE
16087,University Of Washington,CS,PhD,Accepted,I,2014,3.77,158,163,5,TRUE
16089,University Of Illinois At Urbana-Champaign (UIUC),CS,PhD,Accepted,I,2014,3.83,154,169,4,TRUE
16093,University Of Illinois At Urbana-Champaign (UIUC),CS,PhD,Accepted,A,2014,3.83,169,154,4,TRUE
16094,"University Of California, San Diego",CS,Masters,Accepted,I,2014,3.85,168,160,4,TRUE
16096,University Of Illinois At Urbana-Champaign (UIUC),CS,PhD,Accepted,A,2014,3.84,170,168,4.5,TRUE
16098,University Of Illinois At Urbana-Champaign (UIUC),CS,PhD,Accepted,I,2014,3.91,154,166,3.5,TRUE
16099,University Of Illinois Urbana-Champaign (UIUC),CS,PhD,Accepted,I,2014,3.84,159,170,4,TRUE
16100,University Of Pennsylvania,Other,PhD,Accepted,A,2014,4,163,170,4,TRUE
16110,UIC,CS,PhD,Accepted,U,2014,3.6,152,164,4.5,TRUE
16118,University Of Texas At Austin,CS,PhD,Rejected,I,2014,3.8,166,170,,TRUE
16120,University Of Texas At Austin,CS,PhD,Accepted,A,2014,2.6,169,164,4,TRUE
16121,University College London (UCL),CS,Masters,Accepted,A,2014,3.42,162,165,4,TRUE
16125,University Of Texas At Austin,CS,PhD,Accepted,I,2014,3.92,168,155,3.5,TRUE
16134,University Of Oxford,CS,Masters,Accepted,I,2014,3.8,157,155,3,TRUE
16137,"University Of Illinois, Urbana Champaign",CS,PhD,Accepted,U,2014,3.8,162,170,4,TRUE
16138,University Of Oxford,CS,Masters,Accepted,A,2014,3.42,162,165,4,TRUE
16139,"University Of California, San Diego",CS,Masters,Accepted,I,2014,3.68,166,162,3,TRUE
16141,"University Of California, San Diego",CS,Masters,Accepted,A,2014,3.86,164,170,4.5,TRUE
16143,Colorado State University,CS,Masters,Accepted,I,2014,3.7,140,162,4,TRUE
16145,"University Of Illinois, Urbana Champaign",CS,PhD,Accepted,A,2014,4,167,165,5.5,TRUE
16152,Purdue,CS,Masters,Rejected,I,2014,3.8,161,165,4.5,TRUE
16154,"University Of California, San Diego",CS,Masters,Accepted,A,2014,3.47,167,170,5.5,TRUE
16160,Yale,CS,Masters,Accepted,A,2014,3.9,162,170,5,TRUE
16161,Colorado State University,CS,Masters,Accepted,I,2014,3.8,148,159,3,TRUE
16163,Purdue University,CS,Masters,Accepted,A,2014,3.77,151,160,4,TRUE
16165,Northwestern,CS,PhD,Accepted,A,2014,4,167,166,4,TRUE
16168,University Of Illinois At Urbana-Champaign,CS,PhD,Accepted,A,2014,3.96,162,168,4,TRUE
16173,University Of Illinois At Urbana-Champaign,CS,PhD,Accepted,A,2014,4,162,170,4,TRUE
16174,"University Of Illinois, Urbana-Champaign",CS,PhD,Accepted,A,2014,3.77,157,168,4.5,TRUE
16175,University Of Illinois At Urbana Champaign,CS,PhD,Accepted,I,2014,3.98,156,162,3,TRUE
16176,UC San Diego,CS,Masters,Accepted,A,2014,3.42,162,165,4,TRUE
16177,University Of Kansas,CS,Masters,Accepted,A,2014,3.66,167,163,5.5,TRUE
16178,UC San Diego,CS,Masters,Accepted,I,2014,3.98,169,157,3,TRUE
16179,Purdue,CS,Masters,Rejected,I,2014,3.82,166,157,4,TRUE
16180,University Of British Columbia,CS,Masters,Accepted,I,2014,3.5,150,153,3.5,TRUE
16182,Purdue,CS,Masters,Rejected,I,2014,3.75,157,167,4,TRUE
16184,Purdue University,CS,Masters,Rejected,I,2014,3.6,153,169,3,TRUE
16187,Purdue University,CS,PhD,Accepted,I,2014,3.8,151,165,3,TRUE
16188,Purdue,CS,PhD,Rejected,I,2014,3.3,139,159,3,TRUE
16195,Waterloo University,CS,PhD,Accepted,I,2014,3.95,158,147,3,TRUE
16198,West Virginia University,CS,PhD,Accepted,I,2013,3.8,142,163,2.5,TRUE
16199,University Of Pennsylvania,CS,Masters,Rejected,I,2013,3.7,167,150,3,TRUE
16200,TU Delft,CS,Masters,Accepted,I,2013,3.03,150,170,3,TRUE
16206,Northwestern,CS,Masters,Accepted,I,2013,3.03,143,164,3,TRUE
16207,New York University GSAS,CS,Masters,Accepted,A,2013,3.7,161,160,4.5,TRUE
16209,Colorado School Of Mines,CS,Masters,Accepted,A,2013,3.69,158,161,3.5,TRUE
16211,Oregon State University,CS,Masters,Accepted,I,2013,3.83,144,159,3,TRUE
16214,IUPUI,CS,Masters,Accepted,I,2013,3.03,143,164,3,TRUE
16215,University Of Waterloo,CS,Masters,Rejected,I,2013,3.7,144,166,3.5,TRUE
16216,New York University,CS,Masters,Accepted,A,2013,3,167,157,4,TRUE
16223,"University Of Tennessee, Knoxville",CS,PhD,Rejected,I,2013,3.96,161,147,3.5,TRUE
16225,UCSB,CS,Masters,Accepted,A,2013,3.29,169,157,4,TRUE
16226,University Of Southern California,CS,Masters,Rejected,I,2013,3.5,165,164,5,TRUE
16235,Washington University In St. Louis,CS,Masters,Accepted,A,2013,3.37,167,165,,TRUE
16239,UC Davis,CS,PhD,Rejected,I,2013,4,155,160,3,TRUE
16242,Colorado State University,CS,PhD,Rejected,I,2013,3,142,163,3,TRUE
16246,Boston University,CS,PhD,Accepted,I,2013,3.12,163,147,3,TRUE
16248,"University Of Missouri, Kansas City",CS,Masters,Accepted,I,2013,3.72,143,162,3,TRUE
16249,University Of Victoria (UVic),CS,Masters,Rejected,I,2013,3.72,143,162,3,TRUE
16250,University Of Minnesota,CS,Masters,Rejected,I,2013,3.26,156,149,3.5,TRUE
16251,"University Of California, Riverside",CS,Masters,Rejected,I,2013,3.26,156,149,3.5,TRUE
16252,University Of Southern California (USC),CS,PhD,Rejected,U,2013,3.44,150,160,4,TRUE
16255,UNM,CS,Masters,Rejected,I,2013,2.4,152,155,,TRUE
16258,TAMU,CS,Masters,Rejected,I,2013,3.38,145,165,3,TRUE
16263,University Of Oregon,CS,Masters,Accepted,I,2013,3.89,147,163,3,TRUE
16266,University Of Illinois At Urbana-Champaign (UIUC),CS,PhD,Accepted,I,2013,4,149,160,3.5,TRUE
16268,University Of Waterloo,CS,PhD,Rejected,I,2013,3.45,136,155,3,TRUE
16270,"University Of California, Irvine (UCI)",CS,PhD,Rejected,I,2013,3.72,143,162,3,TRUE
16272,TAMU,CS,Masters,Rejected,I,2013,3.8,163,170,4,TRUE
16274,Kansas State University,CS,PhD,Accepted,I,2013,4,152,158,3.5,TRUE
16277,University Of Southern California,CS,Masters,Accepted,I,2013,3.52,155,169,3.5,TRUE
16281,University Of Cincinnati,CS,PhD,Rejected,I,2013,3.2,144,158,3,TRUE
16287,Washington University In St. Louis,CS,Masters,Accepted,U,2013,3.83,144,165,3.5,TRUE
16291,"University Of Minnesota, Twin Cities (UMN)",CS,Masters,Accepted,I,2013,3.6,143,166,3,TRUE
16296,University Of California At Berkeley,CS,PhD,Rejected,I,2013,3.8,160,167,4.5,TRUE
16297,Carnegie Mellon University,CS,Masters,Rejected,I,2013,3.8,160,167,4.5,TRUE
16298,University Of Washington,CS,PhD,Rejected,I,2013,3.8,160,167,4.5,TRUE
16299,University Of Texas At Austin,CS,PhD,Rejected,I,2013,3.8,160,167,4.5,TRUE
16300,University Of Illinois At Urbana-Champaign,CS,PhD,Rejected,I,2013,3.8,160,167,4.5,TRUE
16301,"University Of California, San Diego(UCSD)",CS,PhD,Rejected,I,2013,3.8,160,167,4.5,TRUE
16302,Georgia Institute Of Technology,CS,PhD,Rejected,I,2013,3.8,160,167,4.5,TRUE
16303,Iowa State University,CS,PhD,Rejected,I,2013,3.8,160,167,4.5,TRUE
16304,Syracuse University,CS,PhD,Rejected,I,2013,3.8,160,167,4.5,TRUE
16305,Rice University,CS,PhD,Rejected,I,2013,3.8,160,167,4.5,TRUE
16306,Virginia Tech,CS,PhD,Rejected,I,2013,3.08,149,167,4,TRUE
16308,Washington State University,CS,PhD,Rejected,I,2013,3.89,147,163,3,TRUE
16310,TU Munich,CS,Masters,Accepted,I,2013,3.2,148,161,3.5,TRUE
16311,University Of Chicago,CS,Masters,Accepted,I,2013,3.4,155,167,3,TRUE
16312,University Of California At Davis,CS,PhD,Rejected,U,2013,3.44,150,160,4,TRUE
16315,Ohio State University,CS,Masters,Accepted,I,2013,3.21,156,162,4,TRUE
16317,Simon Fraser University,CS,Masters,Rejected,I,2013,3.2,156,154,4,TRUE
16319,SFU,CS,PhD,Rejected,I,2013,3.6,140,162,2.5,TRUE
16323,McGill University,CS,PhD,Rejected,I,2013,3.92,153,161,4.5,TRUE
16326,Michigan State Universit,CS,PhD,Rejected,I,2013,3.45,152,162,3.5,TRUE
16327,University Of Southern California,CS,PhD,Rejected,I,2013,3.92,153,161,4.5,TRUE
16328,Michigan State University,CS,Masters,Rejected,I,2013,3.8,152,161,4,TRUE
16334,Michigan State University,CS,PhD,Rejected,I,2013,3.68,149,161,3.5,TRUE
16339,Rice University,CS,PhD,Rejected,I,2013,3.92,154,165,3.5,TRUE
16342,Tufts University,CS,PhD,Rejected,I,2013,2.9,162,163,4,TRUE
16343,Northeastern University,CS,PhD,Accepted,I,2013,2.9,162,163,4,TRUE
16344,Northwestern University,CS,PhD,Accepted,I,2013,2.9,162,163,4,TRUE
16354,University Of Waterloo,CS,Masters,Rejected,I,2013,3.9,162,170,4,TRUE
16358,Hopkins,CS,Masters,Rejected,I,2013,3.2,157,163,4,TRUE
16359,UC Irvine,CS,Masters,Rejected,I,2013,3.9,162,170,4,TRUE
16363,Michigan State University,CS,Masters,Accepted,I,2013,3.8,160,167,4.5,TRUE
16370,University Of Central Florida,CS,PhD,Accepted,U,2013,2.95,141,156,3,TRUE
16374,University Of Maryland Baltimore County,CS,PhD,Accepted,I,2013,3.96,147,161,3.5,TRUE
16375,"University Of California, Irvine",CS,Masters,Rejected,I,2013,3.5,153,166,3,TRUE
16377,University Of Minnesota,CS,Masters,Accepted,I,2013,3.51,145,160,3.5,TRUE
16380,University Of Waterloo,CS,Masters,Accepted,I,2013,3.48,155,165,3.5,TRUE
16382,University Of Southern California (USC),CS,Masters,Accepted,I,2013,3.86,157,169,3.5,TRUE
16384,UT Austin,CS,PhD,Rejected,I,2013,3.9,162,170,4,TRUE
16386,UC Davis,CS,PhD,Accepted,I,2013,3.62,155,167,3.5,TRUE
16389,University Of Waterloo,CS,Masters,Accepted,I,2013,3,158,169,4,TRUE
16392,University Of Notre Dame,CS,PhD,Rejected,I,2013,3.96,147,161,3.5,TRUE
16402,Brown,CS,Masters,Accepted,A,2013,3.4,165,170,,TRUE
16405,University Of Waterloo,CS,Masters,Accepted,I,2013,3.67,153,169,3.5,TRUE
16423,University Of Virginia,CS,PhD,Rejected,I,2013,3.68,147,167,3,TRUE
16424,University Of Florida,CS,Masters,Accepted,I,2013,3.08,147,170,2.5,TRUE
16425,Nyu Poly,CS,PhD,Accepted,I,2013,3.11,165,142,3,TRUE
16430,University Of Alabama Birmingham,CS,PhD,Accepted,I,2013,3.89,147,163,3,TRUE
16433,University Of California Riverside,CS,PhD,Accepted,I,2013,3.39,145,162,3,TRUE
16434,TAMU,CS,Masters,Rejected,I,2013,3.08,147,170,2.5,TRUE
16436,Texas A&M; University,CS,PhD,Rejected,I,2013,3.2,144,158,3,TRUE
16437,Harvard University,CS,PhD,Accepted,I,2013,3.4,155,147,3.5,TRUE
16442,University Of Florida,CS,Masters,Accepted,I,2013,3.66,160,166,4,TRUE
16444,University Of Rochester,CS,PhD,Accepted,I,2013,3.28,143,169,4,TRUE
16445,University Of Rochester,CS,PhD,Accepted,U,2013,3.85,155,163,3.5,TRUE
16450,University Of Waterloo,CS,Masters,Rejected,I,2013,3.5,144,154,3,TRUE
16451,Brock University,CS,Masters,Accepted,I,2013,3.5,144,154,3,TRUE
16452,Georgia State University,CS,Masters,Accepted,I,2013,3.5,144,154,3,TRUE
16453,Wayne State University,CS,Masters,Accepted,I,2013,3.5,144,154,3,TRUE
16454,New Mexico State University,CS,Masters,Accepted,I,2013,3.5,144,154,3,TRUE
16455,Texas A&M; University (TAMU),CS,PhD,Rejected,I,2013,3.72,143,162,3,TRUE
16457,Northwestern,CS,PhD,Rejected,A,2013,3.9,159,164,4.5,TRUE
16458,University Of Minnesota,CS,PhD,Accepted,A,2013,3.9,159,164,4.5,TRUE
16460,University Of Maryland: College Park (UMD),CS,PhD,Accepted,A,2013,3.64,160,163,5,TRUE
16465,Northwestern University,CS,PhD,Rejected,I,2013,3.85,160,161,3,TRUE
16466,Northwestern University,CS,PhD,Rejected,I,2013,3.92,154,165,3.5,TRUE
16469,Purdue,CS,Masters,Accepted,I,2013,3.5,152,170,3.5,TRUE
16470,UMass Amherst,CS,PhD,Accepted,I,2013,3.5,152,170,3.5,TRUE
16471,Northwestern University,CS,PhD,Rejected,I,2013,3.5,154,168,4,TRUE
16474,"University At Buffalo, The State University Of New York",CS,Masters,Accepted,I,2013,3.5,144,154,3,TRUE
16477,Indiana University Bloomington,CS,Masters,Accepted,I,2013,3.3,145,160,3,TRUE
16479,University Of Wisconsin - Madison,CS,PhD,Rejected,I,2013,3.92,154,165,3.5,TRUE
16480,Cornell University,CS,PhD,Rejected,I,2013,3.92,154,165,3.5,TRUE
16489,George Mason University,CS,PhD,Accepted,A,2013,3.08,163,158,4,TRUE
16501,Waterloo,CS,PhD,Rejected,I,2013,3.86,152,169,4,TRUE
16508,UCSD,CS,PhD,Rejected,I,2013,3.92,154,165,3.5,TRUE
16511,SUNY Stony Brook,CS,Masters,Accepted,A,2013,3.5,165,170,4,TRUE
16513,University Of Florida,Other,PhD,Accepted,I,2013,3.6,147,167,3,TRUE
16515,University Of Southern California,CS,Masters,Accepted,I,2013,3.7,150,162,3,TRUE
16516,Oregon State University,CS,PhD,Rejected,I,2013,3.89,147,163,3,TRUE
16518,University Of California Davis,CS,PhD,Accepted,I,2013,3.51,154,166,5.5,TRUE
16519,SUNY Stony Brook,CS,Masters,Accepted,I,2013,3.35,142,166,3.5,TRUE
16524,Oregon State,CS,Masters,Rejected,A,2013,3.93,155,157,4,TRUE
16530,University Of Alberta,CS,Masters,Rejected,I,2013,3.68,149,161,3.5,TRUE
16533,"University Of Florida, Gainesville",Other,Masters,Rejected,I,2013,3.8,152,161,4,TRUE
16536,Stony Brook University,CS,PhD,Rejected,I,2013,3.2,144,158,3,TRUE
16537,University Of Michigan,CS,Masters,Accepted,I,2013,3.6,156,167,3.5,TRUE
16538,Rice University,CS,PhD,Accepted,I,2013,3.85,160,161,3,TRUE
16540,University Of Rochester,CS,Masters,Accepted,I,2013,3.44,154,170,3,TRUE
16541,UCLA,CS,Masters,Rejected,I,2013,3.33,154,159,3.5,TRUE
16546,"University Of California, Riverside (UCR)",CS,PhD,Rejected,I,2013,3.6,140,162,2.5,TRUE
16547,"University Of California, Los Angeles",CS,Masters,Rejected,I,2013,3.52,155,169,3.5,TRUE
16548,"University Of California, Riverside (UCR)",CS,PhD,Rejected,I,2013,3.72,143,162,3,TRUE
16549,Oregon State University,CS,Masters,Rejected,I,2013,3.9,162,170,4,TRUE
16550,University Of Alberta,CS,Masters,Rejected,I,2013,3.9,162,170,4,TRUE
16551,NYU,CS,Masters,Rejected,I,2013,3.33,154,159,3.5,TRUE
16552,"University Of Nevada, Reno",CS,PhD,Accepted,I,2013,3.18,152,162,3,TRUE
16554,University Of Colorado At Boulder,CS,PhD,Rejected,U,2013,3.27,150,160,4,TRUE
16556,NYU,CS,Masters,Accepted,U,2013,3.9,170,164,5.5,TRUE
16558,University Of Alberta,CS,Masters,Rejected,I,2013,3.89,147,163,3,TRUE
16561,SUNY Stony Brook,CS,Masters,Accepted,I,2013,2.9,151,166,3,TRUE
16562,University Of Alberta,CS,Masters,Rejected,I,2013,3.36,160,165,4,TRUE
16563,NYU,CS,PhD,Rejected,A,2013,3.9,160,165,4.5,TRUE
16569,"University Of Californa, Berkeley (UCB)",CS,Masters,Rejected,I,2013,3.76,148,168,3.5,TRUE
16572,Harvard,CS,PhD,Accepted,I,2013,3.11,157,157,4,TRUE
16573,University Of Florida(UFL),CS,Masters,Rejected,I,2013,3.5,150,162,3,TRUE
16586,"University Of Colorado, Boulder",CS,Masters,Rejected,A,2013,3.35,167,163,4.5,TRUE
16587,University Of British Columbia,CS,Masters,Accepted,A,2013,3.35,167,163,4.5,TRUE
16591,University Of Western Ontario (UWO),CS,Masters,Rejected,I,2013,3.54,149,165,3,TRUE
16592,SUNY - Stony Brook,CS,Masters,Accepted,I,2013,3.08,147,170,2.5,TRUE
16593,Clemson University,CS,Masters,Rejected,I,2013,3.38,163,145,3,TRUE
16594,Colorado State University,CS,PhD,Accepted,I,2013,3.45,152,162,3.5,TRUE
16595,University Of Maryland Baltimore County,CS,PhD,Accepted,I,2013,3.45,152,162,3.5,TRUE
16601,UCLA,CS,Masters,Rejected,U,2013,3.72,158,162,4,TRUE
16602,Columbia University,CS,Masters,Rejected,U,2013,3.72,158,162,4,TRUE
16603,Boston University,CS,Masters,Accepted,U,2013,3.72,158,162,4,TRUE
16608,Columbia University,CS,Masters,Accepted,I,2013,3.5,170,150,3,TRUE
16612,"University Of California, Riverside",CS,Masters,Accepted,A,2013,3.93,155,157,,TRUE
16613,UMich,CS,Masters,Rejected,I,2013,3.6,154,170,3.5,TRUE
16620,University Of Cincinnati,CS,PhD,Accepted,I,2013,3.4,145,161,3,TRUE
16621,Dartmouth College,CS,Masters,Accepted,I,2013,3.78,147,163,3.5,TRUE
16622,Beijing Institute Of Technology,Other,Masters,Rejected,I,2013,3.3,150,164,3,TRUE
16623,Beijing Institute Of Technology,CS,PhD,Rejected,I,2013,3.3,150,164,3,TRUE
16624,Northeastern University,CS,PhD,Accepted,A,2013,3.08,163,158,4,TRUE
16626,UCLA,CS,Masters,Accepted,I,2013,3.8,155,163,3,TRUE
16627,Dartmouth College,CS,Masters,Accepted,I,2013,3.1,169,159,4,TRUE
16628,UCLA,CS,Masters,Rejected,I,2013,3.3,156,166,3,TRUE
16632,Dartmouth College,CS,Masters,Rejected,I,2013,3.95,150,170,3,TRUE
16633,Dartmouth College,CS,Masters,Accepted,I,2013,3.47,155,165,3.5,TRUE
16636,Ohio State University,CS,Masters,Accepted,I,2013,3.08,147,170,2.5,TRUE
16637,Columbia University,CS,Masters,Accepted,U,2013,3.59,146,164,4,TRUE
16639,Rutgers University,CS,Masters,Accepted,U,2013,3.5,169,148,3,TRUE
16640,George Mason University (GMU),CS,PhD,Accepted,I,2013,3.46,149,163,3,TRUE
16641,SUNY-Buffalo,CS,Masters,Accepted,I,2013,2.9,151,166,3,TRUE
16644,West Virginia University,CS,Masters,Accepted,I,2013,3.08,167,149,4,TRUE
16649,SUNY-Buffalo,CS,Masters,Accepted,I,2013,3.2,149,170,3,TRUE
16652,Boston University,CS,Masters,Rejected,I,2013,3.95,150,170,3,TRUE
16653,UCLA,CS,Masters,Rejected,I,2013,3,150,157,3,TRUE
16659,Cornell,CS,Masters,Rejected,I,2013,3,150,170,4,TRUE
16663,Rutgers New Brunswick,CS,Masters,Accepted,I,2013,3,155,167,3,TRUE
16664,University Of Utah,CS,Masters,Accepted,I,2013,3.51,145,160,3.5,TRUE
16669,University Of California Irvine (UCI),CS,PhD,Rejected,I,2013,2.9,145,163,3,TRUE
16676,University Of Massachusetts Amherst (UMass),CS,PhD,Rejected,I,2013,2.9,150,161,3,TRUE
16681,"University Of California, San Diego(UCSD)",CS,PhD,Rejected,I,2013,3.8,160,167,4.5,TRUE
16682,"University Of California, San Diego (UCSD)",CS,PhD,Rejected,I,2013,3.72,143,162,3,TRUE
16690,"University Of Massachusetts, Amherst",CS,Masters,Rejected,I,2013,3,150,170,4,TRUE
16692,Iowa State University,CS,PhD,Rejected,I,2013,3.92,154,165,3.5,TRUE
16698,"University Of California, San Diego",CS,Masters,Rejected,A,2013,3.89,155,161,3.5,TRUE
16699,UCSD,CS,Masters,Rejected,I,2013,3.2,152,163,3,TRUE
16701,University Of Michigan Ann Arbor,CS,PhD,Accepted,I,2013,3.8,163,170,4,TRUE
16702,NDSEG,CS,Other,Rejected,A,2013,3.99,167,164,4.5,TRUE
16704,University Of Michigan - Ann Arbor (UMich),CS,Masters,Accepted,I,2013,3.6,165,165,5.5,TRUE
16713,UCSD,CS,Masters,Rejected,I,2013,3.3,155,170,4,TRUE
16717,Stony Brook University,CS,PhD,Accepted,I,2013,3,150,162,3,TRUE
16718,UCSD,CS,Masters,Rejected,A,2013,3.73,158,170,4,TRUE
16719,"University Of California, San Diego",CS,Masters,Rejected,I,2013,3.52,155,169,3.5,TRUE
16721,JHU,CS,Masters,Rejected,I,2013,3.33,154,159,3.5,TRUE
16722,Georgia Tech,CS,Masters,Rejected,I,2013,3,155,167,3,TRUE
16723,UCLA,CS,Masters,Accepted,I,2013,3.93,163,170,4,TRUE
16724,Columbia University,CS,Masters,Accepted,I,2013,3.93,163,170,4,TRUE
16729,University Of Michigan - Ann Arbor (umich),CS,Masters,Accepted,U,2013,3.87,150,170,4,TRUE
16731,Johns Hopkins University (JHU),CS,Masters,Rejected,I,2013,3.95,150,170,3,TRUE
16734,UPenn,CS,Masters,Rejected,I,2013,3.5,158,165,4.5,TRUE
16735,University Of Pennsylvania,Other,Masters,Rejected,I,2013,3.87,153,164,3.5,TRUE
16737,University Of North Dakota,CS,Masters,Accepted,I,2013,3.4,145,161,3,TRUE
16738,Nevada Reno,CS,PhD,Accepted,I,2013,3.4,145,161,3,TRUE
16739,Vanderbilt,CS,PhD,Rejected,I,2013,3.4,161,145,3,TRUE
16741,Iowa State University,CS,Masters,Accepted,I,2013,3.5,165,166,5,TRUE
16744,Columbia University,CS,Masters,Accepted,I,2013,3.57,152,168,2.5,TRUE
16746,University Of Michigan,CS,PhD,Rejected,I,2013,3.68,147,167,3,TRUE
16756,"University Of California, Berkeley",CS,Masters,Rejected,A,2013,3.35,167,163,4.5,TRUE
16757,University Of Central Florida,CS,PhD,Accepted,I,2013,3.82,151,164,3,TRUE
16767,SUNY- Buffalo,CS,Masters,Accepted,I,2013,3.9,163,165,4,TRUE
16768,New York University,CS,Masters,Accepted,I,2013,3.9,163,165,4,TRUE
16769,Ohio State University,CS,Masters,Accepted,I,2013,3.9,163,165,4,TRUE
16773,Lehigh,CS,PhD,Accepted,I,2013,3.4,154,165,3,TRUE
16776,University Of California Los Angeles (UCLA),CS,Masters,Accepted,I,2013,3.84,160,165,3,TRUE
